sentiment,text,lexical_diversity,readability_score,avg_sentence_length,sentiment_score,sentiment_subjectivity,negation_count,tfidf_top_keyword_sum,action_word_count,feature_mentions,adjective_ratio,lda_topic_similarity,noun_verb_ratio,cosine_similarity_to_template,syntactic_complexity,vader_sentiment,person_count,organization_count,location_count,bigram_top_keyword_sum,lstm_features,bert_embedding_mean,cosine_similarity_template,rnn_complexity_score
positive,"No, this hilariously horrible 70's made-for-TV horror clinker isn't about a deadly demonically possessed dessert cake. Still, this exceptionally awful, yet undeniably amusing and thus enjoyable cathode ray refuse reaches a breathtaking apex of absolute, unremitting silliness and atrociousness that's quite tasty in a so-execrable-it's-downright-awesome sort of way. Richard Crenna, looking haggard and possibly inebriated, and Yvette Mimieux, who acts as if she never got over the brutal rape she endured in ""Jackson County Jail,"" sluggishly portray a disgustingly nice and respectable suburbanite couple whose quaint, dull, sleepy small town existence gets ripped asunder when the cute German Shepard they take in as the family pet turns out to be some ancient lethal evil spirit. Pretty soon Mimieux and her two repellently cutesy kids Kim Richards and Ike Eisenmann (the psychic alien moppets from the Disney ""Witch Mountain"" pictures) are worshiping a crude crayon drawing of the nasty, ugly canine entity in the den. Boy, now doesn't that sound really scary and disturbing? Well, scary and disturbing this laughably ludicrous claptrap sure ain't, but it sure is funny, thanks to Curtis (""Night Tide"") Harrington's hopelessly weak direction, cartoonish (not so) special effects, an almost painfully risible'n'ridiculous plot, and a game cast that struggles valiantly with the absurd story (besides the leads, both Martine Beswicke and R.G. Armstrong briefly pop up as members of a Satanic cult and Victor Jory has a nice cameo as a helpful Native American shaman). Favorite scene: the malicious Mephestophelion mutt puts the whammy on Crenna, practically forcing him to stick his hand into a wildly spinning lawnmower blade. While stuck-up snobby fright film fans may hold their noses at the perfectly putrid stench of this admittedly smelly schlock, devout TV trash lovers should deem this endearingly abominable offal the boob tube equivalent to Alpo.",0.8193979933110368,-296.5711742846525,33.22222222222222,-0.08734472049689444,0.7555986887508626,1,1.8175475457545027,34,0,0.1505016722408027,0.6372512456615583,2.942857142857143,0.27184377354689643,4.0,-0.8864,12,2,1,2,-0.21167609,-0.013761800340751326,0.5487170974038516,0.3621034
negative,"It is easy to tell early in this movie exactly what will happen, and who will die. It is about 4 women and a man who on a vacation. This was made during the end of the ultra Nazi seventies, when blonde women were supposedly ultra American survivors and brunettes were all deserving of death.<br /><br />This movie, like the others of that era, contrives to bring this about, and the viewer knows this. There is no mystery or suspense. The people squabble, but everything is so predictable for the prejudices of the time, it is laughable.<br /><br />The five people happen upon two savage young characters, and go nuts. Everyone is nuts, so that the director-writer team can justify their Nazi propaganda.<br /><br />For some reason, the guy is attracted to the blonde, who is really not much to look at, and ignores a super hot looking brunette that any heterosexual man would go nuts over. One must remember that in the seventies, movies were meant to appeal to women and not men.<br /><br />Totally crap and totally depressing.",0.6833333333333333,-218.765,25.714285714285715,0.026190476190476184,0.46428571428571436,3,2.1029738672271567,36,1,0.08888888888888889,0.6681090453308699,1.2162162162162162,0.204896971045645,3.0,-0.953,0,0,0,10,-0.2912573,-0.013431323731954293,0.6078082355755092,0.56993324
positive,"Marion Davies stars in this remarkable comedy ""Show People"" released by MGM in 1928. Davies plays a hick from Savannah, Georgia, who arrives in Hollywood with her father (Dell Henderson). The jalopy they arrive in is a hoot - as is Davies outrageous southern costume. Davies lands a job in slapstick comedy, not what she wants, but it brings her success. She meets fellow slapstick star William Haines, who is immediately smitten with her. Well, Davies then gets a job at a more prestigious studio (""High Art Studios"") and lands a job in stuffy period pieces. A handsome but fake actor (Andre Telefair) shows her the ropes of how to be the typical pretentious Hollywood star. Davies abandons her slapstick friend and father for the good life, but of course learns that is not who she really is. Marion Davies is wonderful throughout, as she - outrageously - runs the gamut of emotions required of a ""serious"" actress. William Haines is his usual wonderful comedic self, and there are cameos by Charles Chaplin, John Gilbert, and other famous stars of the day, including the director of the film, King Vidor. This is a silent film with a few ""sound effects"" as sound pictures were just coming into their own. A treasure of a film.",0.6728971962616822,-212.91816978193145,17.833333333333332,0.13340000000000005,0.5672666666666667,2,1.7601428057047508,28,2,0.1261682242990654,0.7104729705133964,2.5172413793103448,0.6267032126737445,5.5,0.986,4,7,5,2,-0.33707085,-0.012777237327015018,0.5904432671170503,0.22289623
positive,"The performance of every actor and actress (in the film) are excellently NATURAL which is what movie acting should be; and the directing skill is so brilliantly handled on every details that I am never tired of seeing it over and over again. However, I am rather surprised to see that this film is not included in some of the actors' and director, Attenborough's credits that puzzles me: aren't they proud of making a claim that they have made such excellent, long lasting film for the audience? I am hoping I would get some answers to my puzzles from some one (possibly one of the ""knowledgeable"" personnel (insider) of the film.",0.7117117117117117,-227.04432432432432,37.0,0.2772727272727273,0.6272727272727273,2,1.86235368488396,23,2,0.04504504504504504,0.7066454375566031,1.0416666666666667,0.5969323214977893,3.0,0.9726,0,2,0,5,-0.2562139,-0.01211825180841651,0.6457298966345334,0.19378838
negative,"While Star Trek the Motion Picture was mostly boring, Star Trek The Final Frontier is plain bad. In this terrible sequel, the crew is on shore leave when they get a distress signal from the Federation that ambassadors representing Earth, Romulus and Kronos (the Klingon home world) have been kidnapped by a renegade Vulcan bent on his quest to attain a starship to venture into the great barrier. There, he hopes to find God. Using mysticism and bad writing, he persuades many of the senior officers of the Enterprise to betray Kirk and get a hold of the ship. They do reach the inside of the great barrier and find a planet where they do meet a god-like alien. This one is so bad it is hard to figure out where to begin. At the core is a good idea that is never really developed. The plot goes nowhere instead of where no man has gone before. It is almost like the writers had no idea how to end this fiasco. The action scenes don't have the suspense of Wrath of Kahn, the philosophy is boring, and the humor is stale. Now I will focus most of my anger on William Shatner. When he takes the director's chair, the ego gets bigger. Most of the focus is on him, Spock, and McCoy, but does not give the others enough to do. Moreover, whereas Shatner is usually guilty of over-acting in previous movies and television spots, he is just plain bad in this one. Now Kirk is reckless, a practical jokers, and silly. One of the worst scenes involves the three leaders singing the song, ""Row Row Row your Boat"" in a round by a campfire. In any case, this is the worst of the Star Trek franchise. I should have given it three out of ten instead of five.",0.6213592233009708,-175.8202346278316,17.166666666666668,-0.24151305683563745,0.6069124423963133,4,1.7727896724687826,57,0,0.09061488673139159,0.6953414526599071,1.5,0.44310905864091543,3.75,-0.9889,5,4,1,8,-0.32558328,-0.012698184142171257,0.5836497611175678,0.32272416
positive,"Despite later claims, this early-talkie melodrama has very little in common with ""Citizen Kane"": It's a biopic of a ruthless but human fictional plutocrat, told in flashback but hopping around time. The scriptwriter, Preston Sturges, shows none of his later gift for sparkling dialog, and none of the myriad cinematic innovations of ""Kane"" are evident. Still, it's very watchable, with a young Spencer Tracy (his old-man makeup makes him look just like, well, an old Spencer Tracy) showing depth and authority, and Colleen Moore -- a little past her prime, and not physically well matched -- playing a multifaceted woman-behind-the-man. There's also Helen Vinson as one of the most treacherous femmes fatales in movie history, sending the final third into ecstatic soap-opera reverberations. The surviving print is jumpy and has missing audio snippets, and there are some plot holes left open (how would she know whose son it was if she's sleeping with both of them?), and the music is awfully hokey. For all that, I was quite fascinated.",0.7988165680473372,-253.18479289940822,24.285714285714285,-0.10135869565217391,0.34751552795031054,3,1.7289071539905472,26,1,0.13609467455621302,0.6879291750288633,1.8148148148148149,0.5280913231942658,1.6666666666666667,0.9662,7,0,0,3,-0.45931113,-0.013232002571306705,0.5761540983313233,0.18629059
positive,"This is the best version (so far) that you will see and the most true to the Bronte work. Dalton is a little tough to imagine as Rochester who Jane Eyre declared ""not handsome"". But his acting overcomes this and Zelah Clark, pretty as she is, is also a complete and believable Jane Eyre. This production is a lengthy watch but well worth it. Nearly direct quotes from the book are in the script and if you want the very first true 'romance' in literature, this is the way to see it. I own every copy of this movie and have read and re-read the original. The filming may seem a little dated now but there will never be another like this.",0.7213114754098361,-167.9779508196721,17.428571428571427,0.21311728395061735,0.5842592592592593,1,1.6991707411692973,18,1,0.13114754098360656,0.6923798070060401,1.5789473684210527,0.09116958624756552,3.0,0.9725,5,0,1,3,-0.4390214,-0.01249371364995447,0.6497402116567763,0.15776412
negative,"Apparently, the people that wrote the back of the box did not bother to watch this so-called ""movie."" They described ""blindingly choreographed intrigue and violence."" I saw no ""intrigue."" I instead saw a miserable attempt at dialogue in a supposed kung fu movie. I saw no ""violence."" At least, I saw nothing which could cause me to suspend my disbelief as to what could possibly hurt a man with ""impervious"" skin--but here I am perhaps revealing too much of the ""plot."" Furthermore, as a viewer of many and sundry films (some of which include the occasional kung fu movie), I can authoritatively say that this piece of celluloid is unwatchable. Whatever you may choose to do, I will always remain<br /><br /> Correct,<br /><br /> Jonathan Tanner <br /><br /> <br /><br />P.S. I was not blinded by the choreography.",0.7071428571428572,-216.846746031746,15.555555555555555,-0.027777777777777783,0.4972222222222223,4,1.9496692142924956,24,0,0.05714285714285714,0.7189679863167192,1.72,0.34422450163533436,1.0,-0.9638,1,0,0,7,-0.36751327,-0.014377666516049247,0.5854262128291828,0.35321337
negative,"I liked Boyle's performance, but that's about the only positive thing I can say. Everything was overdone to the point of absurdity. Most of the actors spoke like you would expect your 9-year-old nephew to speak if he were pretending to be a jaded, stone-hearted cop, or an ultra-evil villain. The raspy voice-overs seemed amateurish to me. I could go buy a cheap synthesizer and crank out better opening music. And what's with the whole 1984ish police torture stuff? It was totally superfluous and had nothing to do with the actual events of the story. Cox added a lot of things, in fact, that he apparently thought would be really cool, but had nothing to do with the story. That's a big disappointment because one of the things that makes Borges' stories so good is his minimalism -- they are tightly bound, with no superfluous details. This movie is just the opposite. I stopped watching after the scene where Lonnrot is questioning the guy from the Yidische Zaitung, or thereabouts. I wasted $4 renting this, but at least I can get some satisfaction from writing this review and hopefully saving others from making the same mistake.",0.7346938775510204,-215.9096598639455,16.333333333333332,0.09243506493506494,0.45030844155844163,1,1.7722995795437975,38,1,0.10204081632653061,0.642928401112122,1.2307692307692308,0.31064255717421374,1.6,-0.214,2,1,1,4,-0.30231166,-0.012859283468138133,0.5837759086304952,0.16703135
negative,It's terrific when a funny movie doesn't make smile you. What a pity!! This film is very boring and so long. It's simply painfull. The story is staggering without goal and no fun.<br /><br />You feel better when it's finished.,0.875,-196.78999999999994,8.0,-0.01953125,0.5696428571428571,1,1.606226400199616,6,1,0.125,0.6736628410303659,2.0,0.0,0.2,0.6672,0,0,0,1,-0.06899484,-0.012512946683425933,0.634075150408942,-5.503421e-13
positive,"So well made, no CGI crap. Has anyone else been on the ""Jumping Crocs"" tour of Darwin's Adelaide River before? Black Water was WAY realistic; Rogue was a bit cringeworthy.<br /><br />Thought the blonde chick was excellent in it - haven't really seen her before. And the other chick is a babe, she is always excellent. <br /><br />V. suspenseful - I would compare it to Jaws over any other man eating animal flick. <br /><br />Got the hole Aussie thing down pat without going OTT with struths and crikeys, as well. <br /><br />Loved it!",0.8333333333333334,-193.09499999999994,12.0,0.08686868686868686,0.5277777777777778,1,1.5638028306818987,15,0,0.10416666666666667,0.7059473224411693,2.4375,0.08086924153721996,1.25,0.9414,4,2,0,5,-0.07993018,-0.013897180867612107,0.5687619930433241,0.095979095
positive,"The Assignment is an outstanding thriller with several plot twists driven by character, rather than star turns, the need to stage special effects, obligatory romance, and endless car chases. However, there is a car chase in here, and a dandy it is. Aidan Quinn is wonderful as both the terrorist and the naval officer ""recruited"" to eliminate him. It is rare that a second or third tier actor, such as Quinn, is given an important starring role like this that carries a film. Usually, such a role is given to an A-list actor with box office draw, which is probably why I never heard of this film before I saw it. Donald Sutherland is great as the morally ambiguous, somewhat creepy at times, agent that recruits Quinn. Ben Kingsley is fine also as the Israeli agent. The plot is very complex and there are multiple story lines, which converge in gradual fashion toward the end, and not all at once as we're used to seeing. The paranoia and claustrophobia of these type of thrillers is captured and portrayed with both moral ambiguity and frightening intensity. The locations are convincing and effective. The soundtrack is nothing special, but rarely do we get all of the above mentioned qualities these days, without dumb and/or meaningless plot developments; unconvincing star turns; loud, annoying, music video type soundtracks; a villain that hams it up; and repeatedly a cast, costumes, and plot that cater mostly to an audience under 25. This is an outstanding thriller, which most assuredly did not get its just due upon its release. ***1/2 of 4 stars.",0.6804511278195489,-225.48383747831116,20.46153846153846,0.11924851190476188,0.5996205357142856,3,1.8588460422027708,43,1,0.10902255639097744,0.6632119364963162,1.8181818181818181,0.277528990548168,2.5,0.9511,3,0,2,2,-0.34711486,-0.0126245923778302,0.6282126727700166,0.32778886
positive,"this is one of the finest movies i have ever seen....the stark scenery...the isolation...the ignorant bigoted people hiding behind their religion...a backdrop for some wordliness and sophistication...the acting is completely natural...but for me as a""foodie' the best is the actual choosing and preparation of the feast..i have spent time in paris and know the cuisine well...whether or not the cafe anglais really exists i don't know but i do know of similar establishments and babette's menu and choice of wines are authentic...and of course the end where despite themselves the perfect meal mellows them back to friendship is the only ending there could be..this is a 10 out of 10 film and should be seen by anyone with enough brain and taste to understand it",0.752,-351.8383999999999,125.0,0.12307692307692307,0.4076923076923077,1,1.7680228731311252,26,0,0.072,0.6737761517329235,1.2592592592592593,0.373036553596097,1.0,0.078,0,0,1,2,-0.25835174,-0.01286673230586701,0.6507848615512349,0.30892348
positive,"Set in the 1794, the second year of the French republic formed after the execution of Louis XVI, this film portrays the power struggle between the revolutionary leaders Danton (Gerard Depardieu, at his finest) and Robespierre (a commanding performance by the Polish actor Wojciech Pszoniak). The moderate revolutionary Danton has returned to Paris from his country seat where he has been since being deposed as leader of the Committee of Public Safety in the previous year by Robespierre. He is opposed to ""The Reign Of Terror"" which has resulted in the executions of thousands of citizens, mainly by guillotine, who are thought to be opposed to the Revolution. Danton is confident of the support of the ordinary people and tries to persuade Robespierre to curb the bloodletting. But Robespierre and the Committee are afraid that the popularity of Danton will lead to them being overthrown, and put Danton and his supporters on trial for being traitors. This was the first French language film made by Andrzej Wajda after he had arrived in France from Poland. His Polish film company was closed down by the government due to his support for the Solidarity trade union, which had opposed the Polish government in the late seventies and early eighties. His previous film ""Man Of Iron"" (1981) had dealt with the Solidarity union and its leader Lech Walesa, and it is easy to draw comparisons between the relationship of Walesa and the Polish leader General Jaruselski, and that between Danton and Robespierre. Danton/Walesa are the voice of reason opposed to Robespierre/Jaruselski who continue dictatorial rule despite having lost the support of the people they claim to represent. The film is based on the Polish play ""The Danton Affair"" written by Stanislawa Przybyszewska in the 1930s, and on its release the film was criticised by some for being static and theatrical. But what the film does is to concentrate on the behind-the-scenes meetings of the Committees and the scenes in the National Assembly and the courtroom rather than the activities on the streets of Paris.",0.533724340175953,-254.5766275659824,31.0,0.0016414141414141457,0.37714646464646456,0,1.7470717580409247,54,1,0.07331378299120235,0.6744199597578141,2.018181818181818,0.3312635774410565,11.0,0.9806,20,6,5,16,-0.50655454,-0.012665225933753065,0.5505535509996619,0.15929666
negative,"Usually I'm a bit of a fan of the bad eighties & early nineties film featuring now has beens...but this film is so incredibly terrible that it was a real endurance test to sit through. Guys dressing up as girls has been done to death - but never so pathetically. Corey Haim's performance was abysmal as usual, Nicole Eggert was not much better. This has no redeeming qualities, even if you are a number #1 fan of an actor/actress in this piece of trash - stay away!",0.8045977011494253,-183.78607758620683,21.75,-0.3078125,0.4708333333333333,3,1.524667160833909,14,0,0.11494252873563218,0.6819535482659022,1.6666666666666667,0.8710853508961734,4.0,-0.9336,2,0,0,1,-0.18465224,-0.013569308497120588,0.6079283489560935,0.0019997107
negative,"I have now seen quite a few films by Pedro Almodóvar, but this would have to be the most disappointing so far. This film seemed to lack the zaniness that is usually everywhere in his films, and the story just never got me interested. Many Almodóvar regulars appear in this film, so it's not like there was a lack of on-screen talent, but this film just seemed more serious than his other films. If there was a comedic edge to this movie, I certainly couldn't find it, and it made for one surprisingly weak movie.",0.7684210526315789,-189.51125,23.75,0.015079365079365081,0.5240079365079365,2,1.8769586489481098,16,0,0.10526315789473684,0.7043018209187101,1.0,0.21043414579492217,4.0,-0.8472,1,0,0,2,-0.1257198,-0.013046817774083319,0.6198171880138743,0.13616922
negative,"I greatly enjoyed Margaret Atwood's novel 'The Robber Bride', and I was thrilled to see there was a movie version. A woman frames a cop boyfriend for her own murder, and his buddy, an ex-cop journalist, tries to clear his name by checking up on the dead woman's crazy female friends. It's fortunate that the movie script fixes Ms. Atwood's clumsy plotting by focusing on the story of these two men, victims of scheming women...<br /><br />Heh. Okay, you got me. If these guys are mentioned in the book, and I'm pretty sure they're entirely made up for the movie, I'll eat the dust cover of my hardback copy. Apparently, the three main female characters of the novel aren't enough to carry the movie. Zenia's manipulations aren't interesting unless we see them happen to a man, and a man's life is screwed up. Roz, Charis, and Toni tell their stories -- to a man. Because it's not important if a man doesn't hear them.<br /><br />I liked the characters in the book. It hurts to see them pushed off to the side for a man's story. I normally do not look for feminist angles on media, and I tried to enjoy the movie as is. If I hadn't read the book, I might have enjoyed the movie a lot more. So if you like the cop and the ex-cop, and you want to read more about them, you're out of luck. Read the novel, if you want to enjoy luscious prose and characterization subtly layered through a plot. It's the same plot: the movie excavated it, ironed it, and sprinkled it with male angst. It's like Zenia's revenge on Margaret Atwood.",0.6476868327402135,-185.51905137900357,17.5625,0.17527777777777778,0.5496296296296297,2,1.975194872063264,48,5,0.07473309608540925,0.5259249958054901,1.816326530612245,0.19360562043194912,4.666666666666667,0.946,7,0,0,6,-0.25999162,-0.013295965754096034,0.5931528406491295,0.24385376
positive,this movie gets a 10 because there is a lot of gore in it.who cares about the plot or the acting.this is an Italian horror movie people so you know you can't expect much from the acting or the plot.everybody knows fulci took footage from other movies and added it to this one.since i never seen any of the movies that he took footage from it didn't matter to me.the Italian godfather of gore out done himself with this movie.this is one of the goriest Italian movies you will ever see.no gore hound should be without this movie in their horror movie collection.buy this movie no matter what it is a horehounds dream come true.,0.6521739130434783,-286.5439130434782,115.0,0.060714285714285714,0.17500000000000002,2,1.6881957536847059,18,5,0.06956521739130435,0.6999057654576891,1.736842105263158,0.49093605318925654,1.0,-0.1896,3,1,0,6,-0.3925348,-0.011500341024794193,0.6387018073825838,0.20415449
positive,"Ingrid Bergman, playing dentist Walter Matthau's faithful receptionist who harbors a little crush on her boss, is absolutely wonderful in this film. She handles the witty repartee in the script with aplomb and steals a terrific scene where she and Goldie Hawn talk in a record booth (Ingrid's monologue is a front, but her face tells you she believes in it with all her heart). Matthau is an odd choice for the leading man (he's too old for Goldie Hawn and too unrefined for Bergman, not to mention too unfocused to be a dentist), but I liked the way he tries hard to please Goldie and stumbles around trying to free himself from a lie. Hawn (who won a Supporting Oscar) is just as fresh and bubbly as she is today. This bedroom farce isn't terribly sophisticated (and faintly reminds one of ""Any Wednesday"" besides), but it's a welcome relief from the noisy, teen-oriented comedies they turn out today. ""Cactus Flower"" is a lovely sigh! *** from ****",0.7202380952380952,-212.325,24.0,0.16828703703703704,0.6773148148148149,1,1.8153542307253185,24,0,0.125,0.7182143205306962,2.0,0.11479478839715704,1.6666666666666667,0.9912,7,2,0,1,-0.3450586,-0.013334730257140251,0.5872454028459413,0.4924615
negative,"""A bored television director is introduced to the black arts and astral projection by his girlfriend. Learning the ability to separate his spirit from his body, the man finds a renewed interest in his life and a sense of wellbeing. Unfortunately, the man discovers while he is sleeping, his spirit leaves his body and his uncontrolled body roams the streets in a murderous rampage,"" according to the DVD sleeve's synopsis.<br /><br />The synopsis isn't entirely correct, as it turns out.<br /><br />Anyway, the movie opens with a dizzying ""out-of-body"" example of handsome director Winston Rekert (as Paul Sharpe)'s newly discovered ""astral body"" experience; it also foreshadows an upcoming dogfight. Young Andrew Bednarski (as Matthew Sharpe), being a kid, draws pictures of ""The Blue Man"", as his murder spree begins. Handsome detective John Novak (as Stewart Kaufman) discovers the victims are connected to Mr. Rekert. Mr. Novak's investigation leads to the supernatural; a prime example of which is Karen Black (as Janus), with whom Rekert fears he is falling in love.<br /><br />Several in the cast perform well; but, ""The Blue Man"" winds up tying itself up in a knot. Aka ""Eternal Evil"", its unsatisfying story tries to be far too clever for its own good.",0.7073170731707317,-259.09585365853656,29.285714285714285,0.029797979797979792,0.6636784511784513,0,2.0266886816776277,30,1,0.07804878048780488,0.6593891539906502,2.903225806451613,0.28787935893288824,7.0,-0.296,10,1,0,5,-0.28231457,-0.01374863243773381,0.5674995412523272,0.21368563
negative,"Ah yes the 1980s , a time of Reaganomics and Sly , Chuck and a host of other action stars hiding in a remote jungle blowing away commies . At the time I couldn`t believe how movies like RAMBO , MISSING IN ACTION and UNCOMMON VALOR ( And who can forget the ridiculous RED DAWN ? ) made money at the box office , they`re turgid action crap fests with a rather off putting right wing agenda and they have dated very badly . TROMA`S WAR is a tongue in cheek take on these type of movies but you`ve got to ask yourself did they need spoofing in the first place ? Of course not . TROMA`S WAR lacks any sort of sophistication - though it does make the point that there`s no real difference between right wing tyrants and left wing ones - and sometimes feels more like a grade z movie than a send up . Maybe it is ?",0.7407407407407407,-154.01055555555556,23.142857142857142,-0.008641456582633038,0.3997899159663866,2,1.8069894223321883,26,1,0.06172839506172839,0.6395169196939708,1.7777777777777777,0.4830877676340649,1.6666666666666667,-0.1524,1,3,0,1,-0.32021052,-0.013611604469728816,0.5927308815029217,0.23477598
positive,"This tale based on two Edgar Allen Poe pieces (""The Fall of the House of Usher"", ""Dance of Death"" (poem) ) is actually quite creepy from beginning to end. It is similar to some of the old black-and-white movies about people that meet in an old decrepit house (for example, ""The Cat and the Canary"", ""The Old Dark House"", ""Night of Terror"" and so on). Boris Karloff plays a demented inventor of life-size dolls that terrorize the guests. He dies early in the film (or does he ? ) and the residents of the house are subjected to a number of terrifying experiences. I won't go into too much detail here, but it is definitely a must-see for fans of old dark house mysteries.<br /><br />Watch it with plenty of popcorn and soda in a darkened room.<br /><br />Dan Basinger 8/10",0.7446808510638298,-195.6175,23.5,-0.08461538461538462,0.39230769230769236,0,2.0721808299700184,18,0,0.0851063829787234,0.4807696241376214,2.6842105263157894,0.6211766734271243,6.0,-0.5346,2,1,0,8,-0.28929198,-0.014488979235660462,0.5955586993015545,0.27858454
negative,"I am so happy and surprised that there is so much interest in this movie! Jack Frost was my introduction into the films produced and distributed by A-pix entertainment, and without exception, everything this company deals with is pure crap! First, and this is very important, never ever watch this movie sober! Why would you? Unlike many other entertaingly bad movies, this one I feel was made intentionally bad. I just can't get over how fake the snowman is, which is why its always shown only briefly, the way it moves is the best! This movie is Waaaaaaaaaaay better than the Michael Keaton piece of crap, becuz that was made too be a good movie, and that version is as bad as this.",0.7642276422764228,-197.54634146341465,17.571428571428573,0.021714285714285724,0.6170833333333335,1,1.5430211146945574,26,2,0.0975609756097561,0.6500451637370476,1.1111111111111112,0.14360101805011644,3.0,0.8149,2,0,1,3,-0.19489661,-0.01234303023818725,0.6213118708336108,0.33779448
negative,"""Revolt of the Zombies"" proves that having the same director revamp and recycle an idea doesn't necessarily make lightning strike twice.<br /><br />The Halperin brothers, responsible for the horror classic ""White Zombie"", made this trite piece of garbage a mere few years later to cash in on its popularity and even recycled close-ups of Lugosi's eyes from that previous film. There was a court battle with the ""White Zombie"" film's rights owners, who didn't want the Halperins to be able to use the word 'zombie' in this title. That word was the only thing that could help this film, because, as everyone knows, bad films can make much more money simply by having the word 'Zombie' appear in the title. Knowing what Victor Halperin was capable of a few years before only makes this uninteresting film more insulting. It seems he never directed another horror film after this debacle. The zombies here seem not to be true walking dead, but simply hypnotism victims.<br /><br />Wanna create a mind-controlled army of zombies? Be ready to crack a few eggs, including your own.<br /><br />THE LAME PLOT: Man falls in love with scheming woman who plays with his heart and becomes engaged to him only to make his friend, whom she loves, jealous. This sends man into a spiral of madness in which he tries using zombie mind-control techniques to change things to his advantage in an attempt to win over a woman who isn't worth spit.<br /><br />This includes one of the most blatantly obvious plot developments I've ever seen. You'd have to be blind or stupid not to see the ending coming. The acting isn't even good. This movie makes the racially insensitive ""King of the Zombies"" (which appeared on the same double bill DVD I bought) seems like an atmospheric horror masterpiece by comparison and reminds us that not every black and white film is a classic. It makes the atomic age sci-fi alien zombie cheese fest ""Invisible Invaders"" seem like a serious drama. This is one big ball of cheese so ridiculously melodramatic it could probably make many a Korean film fan twitch (South Korean films are often known for their use of melodrama). The credits list the ironically named company Favorite Films. I'm not sure whose favorite film this would be, but they're obviously an idiot.<br /><br />Not recommended for fans of: zombies, romance, or classic films.",0.665,-233.0796666666666,26.666666666666668,0.015454545454545453,0.45051226551226564,5,2.080707633458913,66,1,0.1175,0.6426699123122657,1.8656716417910448,0.3648412879135042,4.333333333333333,0.9704,3,3,0,10,-0.5111579,-0.013973933766197969,0.5664121046722324,0.28083768
negative,"The complaints are valid, to me the biggest problem is that this soap opera is too aimed for women. I am okay with these night time soaps, like Grey's Anatomy, or Ugly Betty, or West Wing, because there are stories that are interesting even with the given that they will never end. However, when the idea parallels the daytime soaps aimed at just putting hunky men (Taye Diggs, Tim Daly, and Chris Lowell) into sexual tension and romps, and numerous ridiculous difficult situations in a so-called little hospital, it seems like General Hospital...or a female counterpart to Baywatch. That was what men wanted and they had it, so if this is what women want so be it, but the idea that this is a high brow show (or something men will watch) is unrealistic.",0.753731343283582,-219.23167910447754,33.5,-0.043141025641025635,0.6261538461538462,1,1.6147258725715248,26,0,0.1044776119402985,0.6985438121075237,1.4444444444444444,0.0,4.0,-0.4678,3,2,2,0,-0.43544215,-0.01270203961253006,0.6475538172651755,-0.03955964
positive,"This movie was one of the best movies that I have seen this year. I didn't see any cameos in the movie, but it is still pretty good. It is similar to Anchorman in the humor department, but I think this is a better put together movie. It actually has a point. If you are going to see a whole bunch of T&A you will be disappointed. Just a well put together movie!!!! If you have nothing to do for the day or you need a lot of humor, you will find this to be a really good movie. I definitely think that Ebert and Roeper's review of this movie is right on. I mean, I don't really like Ebert on most movies, but this is the movie that I will agree about. The movie contains a good enough story that it is actually believable that these type of people are out there. There is definitely something to be said about how they treat virginity in this movie. Yea, sure, you get laughed at when it is found out about, but it still suggests that you wait. Steve did a wonderful job of portraying the person that he did in this movie and yet, it is still funny.",0.5625,-151.4655769230769,16.0,0.30332792207792214,0.5573683261183261,0,1.8782337726755647,46,5,0.0625,0.6880196502930724,0.851063829787234,0.5690618727948856,3.6666666666666665,0.9952,3,0,0,7,-0.4606786,-0.012731904184105922,0.6543648552707972,0.28289247
positive,"I remember seeing this film in the mid 80's thought it a well paced and well acted piece. I now work quite often in Berkeley Square and the had to get a copy of DVD to remind myself how little the area has changed, although my office is newish it just 30 seconds away from ""the bank"". Even Jack Barclays car dealership is still there selling Bentleys and Rolls Royces.<br /><br />It's look like the DVD is due a Region 2 release soon. The region 1 copy I is very poor quality. Let's hope they've cleaned it up.<br /><br />Only the slightly dodgy escape sequence from the court spoils what would otherwise be a great film but I guess is in line with the caper tag the film goes with.",0.7615384615384615,-179.43038461538455,26.0,-0.033194444444444436,0.4286111111111111,0,1.8097670178531824,26,0,0.06923076923076923,0.640816843980292,1.3333333333333333,0.08471664880543513,2.0,0.62,2,0,0,4,-0.37864453,-0.013007745714844532,0.6626588205152635,0.31614238
positive,"Two hours ago I was watching this brilliant movie which overwhelmed me with its imprisoning photography. It is quite understandable how it won the prize of Best Camera in Cannes 2000. Close ups predominated it. Close ups of walls, humans and of many other things. The warm colored lighting (which is also usually by the director) gave the movie a warm atmosphere. Only two persons are principally to be seen in most of it. An interesting music and especially three songs or themes accompanied the movie nearly all the time. Each one of these themes represented a certain atmosphere during the whole movie. Silence and slow movements characterize the movie. Some scenes were extended moments or a serious of close-ups. Not only Tony Leung deserves a prize for his superb acting since Maggie Cheung was also so brilliant. I wonder how many dresses she was wearing in the different scenes. The story was also connected somehow with the history of Hong Kong and the region the 1960s. This prevented me from understanding some details of the it especially at the end. In short I would recommend the fans of artistic movies to watch it in the cinema.",0.7055837563451777,-213.60599323181046,13.133333333333333,0.2735714285714286,0.6185238095238096,1,1.6339060784185864,30,3,0.09137055837563451,0.6996032880661097,1.6774193548387097,0.46938534506400975,2.2,0.9899,2,0,1,4,-0.1942277,-0.011792878237929473,0.6480797826837053,0.3804116
